INDICATOR,UNIT,UNIT_NUM,STUB_NAME,STUB_NAME_NUM,STUB_LABEL,STUB_LABEL_NUM,YEAR,YEAR_NUM,AGE,AGE_NUM,ESTIMATE,FLAG
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: Black or African American: 65 years and over,5.225,2006,30,65 years and over,5,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: Black or African American: 65 years and over,5.225,2007,31,65 years and over,5,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: Black or African American: 65 years and over,5.225,2008,32,65 years and over,5,1.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: Black or African American: 65 years and over,5.225,2009,33,65 years and over,5,1.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: Black or African American: 65 years and over,5.225,2010,34,65 years and over,5,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: Black or African American: 65 years and over,5.225,2011,35,65 years and over,5,1.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: Black or African American: 65 years and over,5.225,2012,36,65 years and over,5,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: Black or African American: 65 years and over,5.225,2013,37,65 years and over,5,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: Black or African American: 65 years and over,5.225,2014,38,65 years and over,5,1.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: Black or African American: 65 years and over,5.225,2015,39,65 years and over,5,0.9,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: Black or African American: 65 years and over,5.225,2016,40,65 years and over,5,1.4,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: Black or African American: 65 years and over,5.225,2017,41,65 years and over,5,1.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: Black or African American: 65 years and over,5.225,2018,42,65 years and over,5,1.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: Black or African American: 65 years and over,5.225,2018,42,65 years and over,5,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,1950,1,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,1960,2,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,1970,3,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,1980,4,15-24 years,2,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,1981,5,15-24 years,2,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,1982,6,15-24 years,2,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,1983,7,15-24 years,2,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,1984,8,15-24 years,2,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,1985,9,15-24 years,2,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,1986,10,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,1987,11,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,1988,12,15-24 years,2,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,1989,13,15-24 years,2,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,1990,14,15-24 years,2,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,1991,15,15-24 years,2,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,1992,16,15-24 years,2,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,1993,17,15-24 years,2,10.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,1994,18,15-24 years,2,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,1995,19,15-24 years,2,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,1996,20,15-24 years,2,9.4,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,1997,21,15-24 years,2,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,1998,22,15-24 years,2,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,1999,23,15-24 years,2,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,2000,24,15-24 years,2,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,2001,25,15-24 years,2,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,2002,26,15-24 years,2,7.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,2003,27,15-24 years,2,7.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,2004,28,15-24 years,2,9.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,2005,29,15-24 years,2,9.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,2006,30,15-24 years,2,7.9,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,2007,31,15-24 years,2,6.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,2008,32,15-24 years,2,8.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,2009,33,15-24 years,2,11.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,2010,34,15-24 years,2,10.4,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,2011,35,15-24 years,2,7.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,2012,36,15-24 years,2,9.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,2013,37,15-24 years,2,9.4,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,2014,38,15-24 years,2,9.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,2015,39,15-24 years,2,11.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,2016,40,15-24 years,2,11.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,2017,41,15-24 years,2,12.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 15-24 years,5.232,2018,42,15-24 years,2,10.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 25-44 years,5.233,1950,1,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 25-44 years,5.233,1960,2,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 25-44 years,5.233,1970,3,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 25-44 years,5.233,1980,4,25-44 years,3,10.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 25-44 years,5.233,1981,5,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 25-44 years,5.233,1982,6,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 25-44 years,5.233,1983,7,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 25-44 years,5.233,1984,8,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 25-44 years,5.233,1985,9,25-44 years,3,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 25-44 years,5.233,1986,10,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 25-44 years,5.233,1987,11,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 25-44 years,5.233,1988,12,25-44 years,3,6.9,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 25-44 years,5.233,1989,13,25-44 years,3,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 25-44 years,5.233,1990,14,25-44 years,3,,*
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 25-44 years,5.233,1991,15,25-44 years,3,5.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 25-44 years,5.233,1992,16,25-44 years,3,5.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 25-44 years,5.233,1993,17,25-44 years,3,6.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Female: American Indian or Alaska Native: 25-44 years,5.233,1994,18,25-44 years,3,,*
